problem_id,original_question,true_answer,generated_answer,full_response
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_13,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_14,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_15,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_16,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_17,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_18,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_19,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_20,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_21,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_22,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_23,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_24,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
ba18e483-86ae-4f00-9b03-dc1d5d1d6cef_perm_1,What is the cytologic diagnosis?,Low-grade squamous intraepithelial lesion (LSIL).,The cytologic diagnosis is Low-grade squamous intraepithelial lesion (LSIL).,The cytologic diagnosis is Low-grade squamous intraepithelial lesion (LSIL).
ba18e483-86ae-4f00-9b03-dc1d5d1d6cef_perm_2,What is the cytologic diagnosis?,Low-grade squamous intraepithelial lesion (LSIL).,The cytologic diagnosis is Low-grade squamous intraepithelial lesion (LSIL).,The cytologic diagnosis is Low-grade squamous intraepithelial lesion (LSIL).
bda6b1c5-2522-418c-94f5-124c3018015d_perm_1,Are there any pathologies shown in this image?,Varicosis in both legs.,"Yes, there are pathologies shown in this image. The left leg appears swollen, and the right leg shows varicose veins.","Yes, there are pathologies shown in this image. The left leg appears swollen, and the right leg shows varicose veins."
bda6b1c5-2522-418c-94f5-124c3018015d_perm_2,Are there any pathologies shown in this image?,Varicosis in both legs.,"Yes, there are pathologies shown in this image. The left leg appears swollen, which could be indicative of lymphedema.","Yes, there are pathologies shown in this image. The left leg appears swollen, which could be indicative of lymphedema."
be56d9fd-423c-43fe-b5d9-1b9fe46c1808_perm_1,Is there fat necrosis?,No. ,Yes.,Yes.
be56d9fd-423c-43fe-b5d9-1b9fe46c1808_perm_2,Is there fat necrosis?,No. ,Yes.,Yes.
c0a57b05-eee7-499a-8745-a2f637cde131_perm_1,Is there any evidence of pneumothorax in the radiograph?,Yes.,No.,No.
c0a57b05-eee7-499a-8745-a2f637cde131_perm_2,Is there any evidence of pneumothorax in the radiograph?,Yes.,No.,No.
c7db3e52-cadc-4110-acaf-df1d77417653_perm_1,What is the diagnosis?,"Facial palsy, left","Facial palsy, right","Facial palsy, right"
c7db3e52-cadc-4110-acaf-df1d77417653_perm_2,What is the diagnosis?,"Facial palsy, left","Facial palsy, left","Facial palsy, left"
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_1,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_2,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_3,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_4,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_5,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_6,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_7,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_8,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_9,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_10,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_11,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_12,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_13,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_14,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_15,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_16,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_17,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_18,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_19,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_20,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_21,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_22,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_23,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_24,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,supraventricular tachycardia with aberrancy,supraventricular tachycardia with aberrancy
d2fa6150-282c-459e-8110-12496e7d201b_perm_1,Is there a liver abscess in the ultrasound image?,Yes,No,No
d2fa6150-282c-459e-8110-12496e7d201b_perm_2,Is there a liver abscess in the ultrasound image?,Yes,No,No
d5ce402d-6bfb-48bf-8f2a-f0c1fa5d09f8_perm_1,Is there anything abnormal in the provided image?,"Yes. Pneumothorax, right lung.",No. Normal chest radiograph.,No. Normal chest radiograph.
d5ce402d-6bfb-48bf-8f2a-f0c1fa5d09f8_perm_2,Is there anything abnormal in the provided image?,"Yes. Pneumothorax, right lung.",No. Normal chest radiograph.,No. Normal chest radiograph.
d5ce402d-6bfb-48bf-8f2a-f0c1fa5d09f8_perm_3,Is there anything abnormal in the provided image?,"Yes. Pneumothorax, right lung.",No. Normal chest radiograph.,No. Normal chest radiograph.
d5ce402d-6bfb-48bf-8f2a-f0c1fa5d09f8_perm_4,Is there anything abnormal in the provided image?,"Yes. Pneumothorax, right lung.",No. Normal chest radiograph.,No. Normal chest radiograph.
d5ce402d-6bfb-48bf-8f2a-f0c1fa5d09f8_perm_5,Is there anything abnormal in the provided image?,"Yes. Pneumothorax, right lung.",No. Normal chest radiograph.,No. Normal chest radiograph.
d5ce402d-6bfb-48bf-8f2a-f0c1fa5d09f8_perm_6,Is there anything abnormal in the provided image?,"Yes. Pneumothorax, right lung.",No. Normal chest radiograph.,No. Normal chest radiograph.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_1,What type of staining is shown?,Endospore staining.,The staining shown in the image is Ziehl-Neelsen staining.,The staining shown in the image is Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_2,What type of staining is shown?,Endospore staining.,The staining shown in the image is Ziehl-Neelsen staining.,The staining shown in the image is Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_3,What type of staining is shown?,Endospore staining.,The staining shown in the image is Ziehl-Neelsen staining.,The staining shown in the image is Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_4,What type of staining is shown?,Endospore staining.,The staining shown in the image is Ziehl-Neelsen staining.,The staining shown in the image is Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_5,What type of staining is shown?,Endospore staining.,The staining shown in the image is Ziehl-Neelsen staining.,The staining shown in the image is Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_6,What type of staining is shown?,Endospore staining.,The staining shown in the image is Ziehl-Neelsen staining.,The staining shown in the image is Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_7,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_8,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_9,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_10,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_11,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_12,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_13,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_14,What type of staining is shown?,Endospore staining.,The staining shown in the image is Ziehl-Neelsen staining.,The staining shown in the image is Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_15,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_16,What type of staining is shown?,Endospore staining.,The staining shown in the image is Ziehl-Neelsen staining.,The staining shown in the image is Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_17,What type of staining is shown?,Endospore staining.,The staining shown in the image is Ziehl-Neelsen staining.,The staining shown in the image is Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_18,What type of staining is shown?,Endospore staining.,The staining shown in the image is Ziehl-Neelsen staining.,The staining shown in the image is Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_19,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_20,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_21,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_22,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_23,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_24,What type of staining is shown?,Endospore staining.,The staining shown in the image is Giemsa staining.,The staining shown in the image is Giemsa staining.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_1,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_2,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_3,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_4,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_5,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_6,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_7,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_8,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_9,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_10,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_11,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_12,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_13,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_14,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_15,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_16,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_17,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_18,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_19,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_20,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_21,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_22,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_23,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_24,What is the histopathologic diagnosis?,Adenocarcinoma. ,Adenocarcinoma.,Adenocarcinoma.
dd3a8b0d-b4cc-4651-9311-a7e75a7829be_perm_1,What is the histopathologic diagnosis?,Squamous cell carcinoma. ,The histopathologic diagnosis is squamous cell carcinoma.,The histopathologic diagnosis is squamous cell carcinoma.
dd3a8b0d-b4cc-4651-9311-a7e75a7829be_perm_2,What is the histopathologic diagnosis?,Squamous cell carcinoma. ,The histopathologic diagnosis is squamous cell carcinoma.,The histopathologic diagnosis is squamous cell carcinoma.
dd3a8b0d-b4cc-4651-9311-a7e75a7829be_perm_3,What is the histopathologic diagnosis?,Squamous cell carcinoma. ,The histopathologic diagnosis is squamous cell carcinoma.,The histopathologic diagnosis is squamous cell carcinoma.
dd3a8b0d-b4cc-4651-9311-a7e75a7829be_perm_4,What is the histopathologic diagnosis?,Squamous cell carcinoma. ,The histopathologic diagnosis is squamous cell carcinoma.,The histopathologic diagnosis is squamous cell carcinoma.
dd3a8b0d-b4cc-4651-9311-a7e75a7829be_perm_5,What is the histopathologic diagnosis?,Squamous cell carcinoma. ,The histopathologic diagnosis is squamous cell carcinoma.,The histopathologic diagnosis is squamous cell carcinoma.
dd3a8b0d-b4cc-4651-9311-a7e75a7829be_perm_6,What is the histopathologic diagnosis?,Squamous cell carcinoma. ,The histopathologic diagnosis is squamous cell carcinoma.,The histopathologic diagnosis is squamous cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_1,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_2,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_3,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_4,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_5,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_6,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_7,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_8,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_9,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_10,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_11,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_12,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_13,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_14,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_15,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_16,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_17,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_18,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_19,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_20,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_21,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_22,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_23,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_24,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,The histopathologic diagnosis is Basal cell carcinoma.,The histopathologic diagnosis is Basal cell carcinoma.
eb4248fd-adf3-4682-b738-5d69d0248511_perm_1,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left upper lobe,Left upper lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_2,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left lower lobe,Left lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_3,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left lower lobe,Left lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_4,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left lower lobe,Left lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_5,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left lower lobe,Left lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_6,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left lower lobe,Left lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_7,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Right middle lobe,Right middle lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_8,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left lower lobe,Left lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_9,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left lower lobe,Left lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_10,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left lower lobe,Left lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_11,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left lower lobe,Left lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_12,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left upper lobe,Left upper lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_13,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left lower lobe,Left lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_14,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,Left lower lobe,Left lower lobe
